"airport","airportName","chart","status","codedId","faaExcluded","entries","incompleteEntries","unofferedTransitions","entryWarnings","plateUrl"
"KSMF","SACRAMENTO INTL","RNAV (RNP) Z RWY 35L","matched","KSMF:H35LZ","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/05490RRZ35L.PDF"
"KSMF","SACRAMENTO INTL","RNAV (RNP) Z RWY 35R","matched","KSMF:H35RZ","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/05490RRZ35R.PDF"
"KSMF","SACRAMENTO INTL","RNAV (GPS) Y RWY 17L","matched","KSMF:R17LY","false","3","0","","","https://aeronav.faa.gov/d-tpp/2609/05490RY17L.PDF"
"KSMF","SACRAMENTO INTL","RNAV (GPS) Y RWY 17R","matched","KSMF:R17RY","false","3","0","","","https://aeronav.faa.gov/d-tpp/2609/05490RY17R.PDF"
"KSMF","SACRAMENTO INTL","RNAV (GPS) Y RWY 35L","matched","KSMF:R35LY","false","3","0","","","https://aeronav.faa.gov/d-tpp/2609/05490RY35L.PDF"
"KSMF","SACRAMENTO INTL","RNAV (GPS) Y RWY 35R","matched","KSMF:R35RY","false","3","0","","","https://aeronav.faa.gov/d-tpp/2609/05490RY35R.PDF"
"KSMO","SANTA MONICA MUNI","RNAV (GPS) RWY 21","matched","KSMO:R21","false","1","0","","","https://aeronav.faa.gov/d-tpp/2609/05023R21.PDF"
"KSMO","SANTA MONICA MUNI","RNAV (GPS) Y RWY 03","matched","KSMO:R03-Y","false","2","0","","","https://aeronav.faa.gov/d-tpp/2609/05023RY3.PDF"
"KSMO","SANTA MONICA MUNI","RNAV (GPS) Z RWY 03","matched","KSMO:R03-Z","false","2","0","","","https://aeronav.faa.gov/d-tpp/2609/05023RZ3.PDF"
"KSMO","SANTA MONICA MUNI","VOR-A","matched","KSMO:VOR-A","false","2","0","","","https://aeronav.faa.gov/d-tpp/2609/05023VA.PDF"
"KSMX","SANTA MARIA PUB/CAPT G ALLAN HANCOCK FLD","ILS OR LOC RWY 12","matched","KSMX:I12","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/00379IL12.PDF"
"KSMX","SANTA MARIA PUB/CAPT G ALLAN HANCOCK FLD","RNAV (GPS) RWY 12","matched","KSMX:R12","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/00379R12.PDF"
"KSMX","SANTA MARIA PUB/CAPT G ALLAN HANCOCK FLD","RNAV (GPS) RWY 30","matched","KSMX:R30","false","2","0","","","https://aeronav.faa.gov/d-tpp/2609/00379R30.PDF"
"KSMX","SANTA MARIA PUB/CAPT G ALLAN HANCOCK FLD","LOC/DME BC-A","unmatched-title","","true","0","0","","","https://aeronav.faa.gov/d-tpp/2609/00379LDBCA.PDF"
"KSMX","SANTA MARIA PUB/CAPT G ALLAN HANCOCK FLD","VOR RWY 12","no-exact-coded-match","KSMX:S12","false","0","0","","","https://aeronav.faa.gov/d-tpp/2609/00379V12.PDF"
"KSNA","JOHN WAYNE/ORANGE COUNTY","ILS OR LOC RWY 20R","matched","KSNA:I20R","false","3","0","","","https://aeronav.faa.gov/d-tpp/2609/00377IL20R.PDF"
"KSNA","JOHN WAYNE/ORANGE COUNTY","ILS RWY 20R (SA CAT I)","unmatched-title","","false","0","0","","","https://aeronav.faa.gov/d-tpp/2609/00377I20RSAC1.PDF"
"KSNA","JOHN WAYNE/ORANGE COUNTY","RNAV (RNP) Z RWY 02L","matched","KSNA:H02LZ","false","3","0","","","https://aeronav.faa.gov/d-tpp/2609/00377RRZ2L.PDF"
"KSNA","JOHN WAYNE/ORANGE COUNTY","RNAV (RNP) Z RWY 20R","matched","KSNA:H20RZ","false","3","0","","","https://aeronav.faa.gov/d-tpp/2609/00377RRZ20R.PDF"
"KSNA","JOHN WAYNE/ORANGE COUNTY","RNAV (GPS) Y RWY 02L","matched","KSNA:R02LY","false","1","0","","","https://aeronav.faa.gov/d-tpp/2609/00377RY2L.PDF"
"KSNA","JOHN WAYNE/ORANGE COUNTY","RNAV (GPS) Y RWY 20R","matched","KSNA:R20RY","false","1","0","","","https://aeronav.faa.gov/d-tpp/2609/00377RY20R.PDF"
"KSNA","JOHN WAYNE/ORANGE COUNTY","LOC BC RWY 02L","matched","KSNA:B02L","false","1","0","","","https://aeronav.faa.gov/d-tpp/2609/00377LBC2L.PDF"
"KSNA","JOHN WAYNE/ORANGE COUNTY","LDA RWY 20R","matched","KSNA:X20R","false","2","0","","","https://aeronav.faa.gov/d-tpp/2609/00377LDA20R.PDF"
"KSNS","SALINAS MUNI","ILS RWY 31","matched","KSNS:I31","false","5","0","","","https://aeronav.faa.gov/d-tpp/2609/00363I31.PDF"
"KSNS","SALINAS MUNI","RNAV (GPS) RWY 08","matched","KSNS:R08","false","5","0","","","https://aeronav.faa.gov/d-tpp/2609/00363R8.PDF"
"KSNS","SALINAS MUNI","RNAV (GPS) RWY 13","matched","KSNS:R13","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/00363R13.PDF"
"KSNS","SALINAS MUNI","RNAV (GPS) Y RWY 31","matched","KSNS:R31-Y","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/00363RY31.PDF"
"KSNS","SALINAS MUNI","RNAV (GPS) Z RWY 31","matched","KSNS:R31-Z","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/00363RZ31.PDF"
"KSNS","SALINAS MUNI","LOC RWY 31","matched","KSNS:L31","false","3","0","","","https://aeronav.faa.gov/d-tpp/2609/00363L31.PDF"
"KSNS","SALINAS MUNI","VOR RWY 13","matched","KSNS:S13","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/00363V13.PDF"
"KSQL","SAN CARLOS","RNAV (GPS) Y RWY 30","matched","KSQL:R30-Y","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/09219RY30.PDF"
"KSQL","SAN CARLOS","RNAV (GPS) Z RWY 30","matched","KSQL:R30-Z","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/09219RZ30.PDF"
"KSTS","CHARLES M SCHULZ/SONOMA COUNTY","ILS OR LOC RWY 32","matched","KSTS:I32","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/00696IL32.PDF"
"KSTS","CHARLES M SCHULZ/SONOMA COUNTY","RNAV (GPS) RWY 02","matched","KSTS:R02","false","3","0","","","https://aeronav.faa.gov/d-tpp/2609/00696R2.PDF"
"KSTS","CHARLES M SCHULZ/SONOMA COUNTY","RNAV (GPS) RWY 14","matched","KSTS:R14","false","6","0","","","https://aeronav.faa.gov/d-tpp/2609/00696R14.PDF"
"KSTS","CHARLES M SCHULZ/SONOMA COUNTY","RNAV (GPS) RWY 32","matched","KSTS:R32","false","7","0","","","https://aeronav.faa.gov/d-tpp/2609/00696R32.PDF"
"KSUU","TRAVIS AFB","ILS OR LOC OR RNAV (GPS) RWY 21L","unmatched-title","","false","0","0","","","https://aeronav.faa.gov/d-tpp/2609/00488ILR21L.PDF"
"KSUU","TRAVIS AFB","ILS RWY 21L (CAT II)","unmatched-title","","false","0","0","","","https://aeronav.faa.gov/d-tpp/2609/00488I21LC2.PDF"
"KSUU","TRAVIS AFB","RNAV (GPS) RWY 03R","no-exact-coded-match","KSUU:R03R","false","0","0","","","https://aeronav.faa.gov/d-tpp/2609/00488R3R.PDF"
"KSUU","TRAVIS AFB","TACAN RWY 21L","unmatched-title","","false","0","0","","","https://aeronav.faa.gov/d-tpp/2609/00488T21L.PDF"
"KSVE","SUSANVILLE MUNI","RNAV (GPS) RWY 29","matched","KSVE:R29","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/09479R29.PDF"
"KSVE","SUSANVILLE MUNI","RNAV (GPS)-A","matched","KSVE:RNV-A","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/09479RA.PDF"
"KTCY","TRACY MUNI","RNAV (GPS) RWY 12","matched","KTCY:R12","false","5","0","","","https://aeronav.faa.gov/d-tpp/2609/05815R12.PDF"
"KTCY","TRACY MUNI","RNAV (GPS) RWY 26","matched","KTCY:R26","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/05815R26.PDF"
"KTCY","TRACY MUNI","RNAV (GPS) RWY 30","matched","KTCY:R30","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/05815R30.PDF"
"KTCY","TRACY MUNI","VOR RWY 26","matched","KTCY:S26","false","2","0","","","https://aeronav.faa.gov/d-tpp/2609/05815V26.PDF"
"KTLR","MEFFORD FLD","RNAV (GPS) RWY 13","matched","KTLR:R13","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/09107R13.PDF"
"KTNP","TWENTYNINE PALMS","RNAV (GPS) RWY 26","matched","KTNP:R26","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/06489R26.PDF"
"KTNP","TWENTYNINE PALMS","VOR RWY 26","matched","KTNP:S26","false","2","0","","","https://aeronav.faa.gov/d-tpp/2609/06489V26.PDF"
"KTOA","ZAMPERINI FLD","ILS OR LOC RWY 29R","matched","KTOA:I29R","false","3","0","","","https://aeronav.faa.gov/d-tpp/2609/05179IL29R.PDF"
"KTOA","ZAMPERINI FLD","RNAV (GPS) RWY 11L","matched","KTOA:R11L","false","2","0","","","https://aeronav.faa.gov/d-tpp/2609/05179R11L.PDF"
"KTOA","ZAMPERINI FLD","RNAV (GPS) RWY 29R","matched","KTOA:R29R","false","3","0","","","https://aeronav.faa.gov/d-tpp/2609/05179R29R.PDF"
"KTOA","ZAMPERINI FLD","VOR RWY 11L","matched","KTOA:S11L","false","2","0","","","https://aeronav.faa.gov/d-tpp/2609/05179V11L.PDF"
"KTRK","TRUCKEE-TAHOE","RNAV (GPS) RWY 11","matched","KTRK:R11","false","8","0","","","https://aeronav.faa.gov/d-tpp/2609/06021R11.PDF"
"KTRK","TRUCKEE-TAHOE","RNAV (GPS) RWY 20","matched","KTRK:R20","false","5","0","","","https://aeronav.faa.gov/d-tpp/2609/06021R20.PDF"
"KTRK","TRUCKEE-TAHOE","RNAV (GPS)-A","matched","KTRK:RNV-A","false","2","0","","","https://aeronav.faa.gov/d-tpp/2609/06021RA.PDF"
"KTRM","JACQUELINE COCHRAN RGNL","RNAV (GPS) RWY 30","matched","KTRM:R30","false","6","0","","","https://aeronav.faa.gov/d-tpp/2609/00529R30.PDF"
"KTRM","JACQUELINE COCHRAN RGNL","RNAV (GPS) RWY 35","matched","KTRM:R35","false","6","0","","","https://aeronav.faa.gov/d-tpp/2609/00529R35.PDF"
"KTRM","JACQUELINE COCHRAN RGNL","VOR RWY 30","matched","KTRM:S30","false","3","0","","","https://aeronav.faa.gov/d-tpp/2609/00529V30.PDF"
"KTRM","JACQUELINE COCHRAN RGNL","VOR-A","no-exact-coded-match","KTRM:VOR-A","true","0","0","","","https://aeronav.faa.gov/d-tpp/2609/00529VA.PDF"
"KTVL","LAKE TAHOE","RNAV (GPS) RWY 18","matched","KTVL:R18","false","3","0","","","https://aeronav.faa.gov/d-tpp/2609/05416R18.PDF"
"KTVL","LAKE TAHOE","LDA RWY 18","matched","KTVL:X18","false","3","0","","","https://aeronav.faa.gov/d-tpp/2609/05416LDA18.PDF"
"KUDD","BERMUDA DUNES","RNAV (GPS) RWY 10","matched","KUDD:R10","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/05848R10.PDF"
"KUDD","BERMUDA DUNES","RNAV (GPS) RWY 28","matched","KUDD:R28","false","7","0","","","https://aeronav.faa.gov/d-tpp/2609/05848R28.PDF"
"KUDD","BERMUDA DUNES","VOR-C","matched","KUDD:VOR-C","false","2","0","","","https://aeronav.faa.gov/d-tpp/2609/05848VC.PDF"
"KUKI","UKIAH MUNI","RNAV (GPS) RWY 15","matched","KUKI:R15","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/00698R15.PDF"
"KUKI","UKIAH MUNI","RNAV (GPS)-B","matched","KUKI:RNV-B","false","2","0","","","https://aeronav.faa.gov/d-tpp/2609/00698RB.PDF"
"KUKI","UKIAH MUNI","LOC RWY 15","matched","KUKI:L15","false","3","0","","","https://aeronav.faa.gov/d-tpp/2609/00698L15.PDF"
"KUKI","UKIAH MUNI","VOR-A","matched","KUKI:VOR-A","false","2","0","","","https://aeronav.faa.gov/d-tpp/2609/00698VA.PDF"
"KVBG","VANDENBERG SPACE FORCE BASE","HI-ILS OR LOC/DME RWY 12","unmatched-title","","false","0","0","","","https://aeronav.faa.gov/d-tpp/2609/00770HILD12.PDF"
"KVBG","VANDENBERG SPACE FORCE BASE","HI-ILS OR LOC/DME RWY 30","unmatched-title","","false","0","0","","","https://aeronav.faa.gov/d-tpp/2609/00770HILD30.PDF"
"KVBG","VANDENBERG SPACE FORCE BASE","ILS OR LOC/DME RWY 12","no-exact-coded-match","KVBG:I12","false","0","0","","","https://aeronav.faa.gov/d-tpp/2609/00770ILD12.PDF"
"KVBG","VANDENBERG SPACE FORCE BASE","ILS OR LOC/DME RWY 30","no-exact-coded-match","KVBG:I30","false","0","0","","","https://aeronav.faa.gov/d-tpp/2609/00770ILD30.PDF"
"KVBG","VANDENBERG SPACE FORCE BASE","HI-TACAN RWY 12","unmatched-title","","false","0","0","","","https://aeronav.faa.gov/d-tpp/2609/00770HT12.PDF"
"KVBG","VANDENBERG SPACE FORCE BASE","HI-TACAN RWY 30","unmatched-title","","false","0","0","","","https://aeronav.faa.gov/d-tpp/2609/00770HT30.PDF"
"KVBG","VANDENBERG SPACE FORCE BASE","TACAN RWY 12","unmatched-title","","false","0","0","","","https://aeronav.faa.gov/d-tpp/2609/00770T12.PDF"
"KVBG","VANDENBERG SPACE FORCE BASE","TACAN RWY 30","unmatched-title","","false","0","0","","","https://aeronav.faa.gov/d-tpp/2609/00770T30.PDF"
"KVCB","NUT TREE","RNAV (GPS) RWY 20","matched","KVCB:R20","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/06094R20.PDF"
"KVCB","NUT TREE","VOR-A","matched","KVCB:VOR-A","false","2","0","","","https://aeronav.faa.gov/d-tpp/2609/06094VA.PDF"
"KVCV","SOUTHERN CALIFORNIA LOGISTICS","RNAV (GPS) RWY 03","matched","KVCV:R03","false","3","0","","","https://aeronav.faa.gov/d-tpp/2609/00794R3.PDF"
"KVCV","SOUTHERN CALIFORNIA LOGISTICS","RNAV (GPS) RWY 17","matched","KVCV:R17","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/00794R17.PDF"
"KVCV","SOUTHERN CALIFORNIA LOGISTICS","RNAV (GPS) RWY 21","matched","KVCV:R21","false","2","0","","","https://aeronav.faa.gov/d-tpp/2609/00794R21.PDF"
"KVCV","SOUTHERN CALIFORNIA LOGISTICS","RNAV (GPS) RWY 35","matched","KVCV:R35","false","2","0","","","https://aeronav.faa.gov/d-tpp/2609/00794R35.PDF"
"KVIS","VISALIA MUNI","ILS OR LOC RWY 30","matched","KVIS:I30","false","5","0","","","https://aeronav.faa.gov/d-tpp/2609/00558IL30.PDF"
"KVIS","VISALIA MUNI","RNAV (GPS) RWY 12","matched","KVIS:R12","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/00558R12.PDF"
"KVIS","VISALIA MUNI","RNAV (GPS) RWY 30","matched","KVIS:R30","false","7","0","","","https://aeronav.faa.gov/d-tpp/2609/00558R30.PDF"
"KVNY","VAN NUYS","ILS Y RWY 16R","matched","KVNY:I16RY","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/00552IY16R.PDF"
"KVNY","VAN NUYS","ILS Z RWY 16R","matched","KVNY:I16RZ","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/00552IZ16R.PDF"
"KVNY","VAN NUYS","LDA-C","matched","KVNY:LDA-C","false","6","0","","","https://aeronav.faa.gov/d-tpp/2609/00552LDAC.PDF"
"KVNY","VAN NUYS","VOR-A","matched","KVNY:VOR-A","false","8","0","","","https://aeronav.faa.gov/d-tpp/2609/00552VA.PDF"
"KVNY","VAN NUYS","VOR-B","matched","KVNY:VOR-B","false","6","0","","","https://aeronav.faa.gov/d-tpp/2609/00552VB.PDF"
"KWHP","WHITEMAN","RNAV (GPS) RWY 12","matched","KWHP:R12","false","2","0","","","https://aeronav.faa.gov/d-tpp/2609/09132R12.PDF"
"KWHP","WHITEMAN","VOR-A","no-exact-coded-match","KWHP:VOR-A","true","0","0","","","https://aeronav.faa.gov/d-tpp/2609/09132VA.PDF"
"KWJF","GENERAL WM J FOX AIRFIELD","RNAV (GPS) RWY 06","matched","KWJF:R06","false","2","0","","","https://aeronav.faa.gov/d-tpp/2609/05065R6.PDF"
"KWJF","GENERAL WM J FOX AIRFIELD","RNAV (GPS) RWY 24","matched","KWJF:R24","false","3","0","","","https://aeronav.faa.gov/d-tpp/2609/05065R24.PDF"
"KWJF","GENERAL WM J FOX AIRFIELD","VOR-B","matched","KWJF:VOR-B","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/05065VB.PDF"
"KWLW","WILLOWS/GLENN COUNTY","RNAV (GPS) RWY 34","matched","KWLW:R34","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/05296R34.PDF"
"KWLW","WILLOWS/GLENN COUNTY","VOR RWY 34","matched","KWLW:S34","false","2","0","","","https://aeronav.faa.gov/d-tpp/2609/05296V34.PDF"
"KWVI","WATSONVILLE MUNI","RNAV (GPS) RWY 02","matched","KWVI:R02","false","5","0","","","https://aeronav.faa.gov/d-tpp/2609/00805R2.PDF"
"KWVI","WATSONVILLE MUNI","LOC RWY 02","matched","KWVI:L02","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/00805L2.PDF"
"KWVI","WATSONVILLE MUNI","VOR-A","matched","KWVI:VOR-A","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/00805VA.PDF"
"L08","BORREGO VALLEY","RNAV (GPS) RWY 26","matched","L08:R26","false","5","0","","","https://aeronav.faa.gov/d-tpp/2609/09287R26.PDF"
"L18","FALLBROOK COMMUNITY AIRPARK","GPS RWY 18","no-exact-coded-match","L18:P18","true","0","0","","","https://aeronav.faa.gov/d-tpp/2609/06879G18.PDF"
"L35","BIG BEAR CITY","RNAV (GPS) RWY 26","matched","L35:R26","false","3","0","","","https://aeronav.faa.gov/d-tpp/2609/09469R26.PDF"
"L45","BAKERSFIELD MUNI","RNAV (GPS) RWY 34","matched","L45:R34","false","5","0","","","https://aeronav.faa.gov/d-tpp/2609/09118R34.PDF"
"L45","BAKERSFIELD MUNI","VOR/DME RWY 34","matched","L45:D34","false","2","0","","","https://aeronav.faa.gov/d-tpp/2609/09118VD34.PDF"
"L71","CALIFORNIA CITY MUNI","RNAV (GPS) RWY 06","matched","L71:R06","false","1","0","","","https://aeronav.faa.gov/d-tpp/2609/09440R6.PDF"
"L71","CALIFORNIA CITY MUNI","RNAV (GPS) RWY 24","matched","L71:R24","false","1","0","","","https://aeronav.faa.gov/d-tpp/2609/09440R24.PDF"
"O02","NERVINO","RNAV (GPS) Y RWY 26","matched","O02:R26-Y","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/10032RY26.PDF"
"O02","NERVINO","RNAV (GPS) Z RWY 26","matched","O02:R26-Z","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/10032RZ26.PDF"
"O05","ROGERS FLD","RNAV (GPS) RWY 34","matched","O05:R34","false","5","0","","","https://aeronav.faa.gov/d-tpp/2609/10031R34.PDF"
"O08","SIDNEY PICKELS FLD","RNAV (GPS)-B","matched","O08:RNV-B","false","5","0","","","https://aeronav.faa.gov/d-tpp/2609/05147RB.PDF"
"O08","SIDNEY PICKELS FLD","RNAV (GPS) RWY 32","matched","O08:R32","false","3","0","","","https://aeronav.faa.gov/d-tpp/2609/05147R32.PDF"
"O08","SIDNEY PICKELS FLD","VOR-A","matched","O08:VOR-A","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/05147VA.PDF"
"O15","TURLOCK MUNI","RNAV (GPS)-A","matched","O15:RNV-A","false","3","0","","","https://aeronav.faa.gov/d-tpp/2609/09962RA.PDF"
"O22","COLUMBIA","RNAV (GPS) RWY 35","matched","O22:R35","false","3","0","","","https://aeronav.faa.gov/d-tpp/2609/06786R35.PDF"
"O27","OAKDALE","RNAV (GPS) RWY 10","matched","O27:R10","false","3","0","","","https://aeronav.faa.gov/d-tpp/2609/06135R10.PDF"
"O27","OAKDALE","RNAV (GPS) RWY 28","matched","O27:R28","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/06135R28.PDF"
"O28","ELLS FLD/WILLITS MUNI","RNAV (GPS) RWY 16","matched","O28:R16","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/09480R16.PDF"
"O28","ELLS FLD/WILLITS MUNI","RNAV (GPS) RWY 34","matched","O28:R34","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/09480R34.PDF"
"O32","REEDLEY MUNI","RNAV (GPS) RWY 16","matched","O32:R16","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/09965R16.PDF"
"O32","REEDLEY MUNI","RNAV (GPS) RWY 34","matched","O32:R34","false","5","0","","","https://aeronav.faa.gov/d-tpp/2609/09965R34.PDF"
"O37","HAIGH FLD","RNAV (GPS)-A","matched","O37:RNV-A","false","5","0","","","https://aeronav.faa.gov/d-tpp/2609/06410RA.PDF"
"O41","WATTS-WOODLAND","RNAV (GPS) RWY 36","matched","O41:R36","false","4","0","","","https://aeronav.faa.gov/d-tpp/2609/06353R36.PDF"
"O46","WEED","RNAV (GPS) RWY 14","matched","O46:R14","false","3","0","","","https://aeronav.faa.gov/d-tpp/2609/10021R14.PDF"
"O60","CLOVERDALE MUNI","RNAV (GPS) RWY 32","matched","O60:R32","false","2","0","","","https://aeronav.faa.gov/d-tpp/2609/09503R32.PDF"
"O69","PETALUMA MUNI","RNAV (GPS) RWY 29","matched","O69:R29","false","5","0","","","https://aeronav.faa.gov/d-tpp/2609/06838R29.PDF"
"O69","PETALUMA MUNI","VOR RWY 29","matched","O69:S29","false","2","0","","","https://aeronav.faa.gov/d-tpp/2609/06838V29.PDF"
"O85","BENTON FLD","RNAV (GPS)-A","matched","O85:RNV-A","false","3","0","","","https://aeronav.faa.gov/d-tpp/2609/10033RA.PDF"
"O85","BENTON FLD","RNAV (GPS)-B","matched","O85:RNV-B","false","3","0","","","https://aeronav.faa.gov/d-tpp/2609/10033RB.PDF"
"O88","RIO VISTA MUNI","RNAV (GPS) RWY 25","matched","O88:R25","false","2","0","","","https://aeronav.faa.gov/d-tpp/2609/05597R25.PDF"
